p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
10698576,anayna Cream-Coloured & Red Printed Flared Maxi Skirt,Maxi Skirt,1699.0,Cream,anayna,http://assets.myntassets.com/assets/images/10698576/2019/10/4/740c0c61-3e56-4e96-98cd-7b7b2a9ef9c21570173453935-Anayna-Womens-Printed--A-Line-Skirt-3981570173452305-1.jpg,165.0,4.1454545454545455,"Cream-coloured and red printed flared maxi skirt with gathered detail, has a elasticated waistband with drawstring closure, flared hemThe model (height 5'8"") is wearing a size 26100% rayon<br>Hand-wash","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric Type': 'Liva', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'Ethnic Print', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Geometric', 'Slit Detail': 'No Slit', 'Sub Trend': 'Ethnic Print', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Hand Wash'}"
15773362,The Roadster Lifestyle Co Women Blue Boyfriend Fit High-Rise Jeans,Jeans,2499.0,Blue,Roadster,http://assets.myntassets.com/assets/images/15773362/2022/2/25/35f59da9-18ad-40a3-808c-58eaf1f29a511645783317471-Roadster-Women-Jeans-451645783316919-1.jpg,7.0,3.857142857142857,"<ul> <li> Medium shade,  no fade blue jeans </li> <li> Boyfriend fit,  high-rise </li> <li> Clean look </li> <li> Non stretchable </li> <li> 4 pocket </li> <li> Length: regular </li> </ul>Fit: Boyfriend Fit<br>Non Stretchable<br>The model (height 5'8) is wearing a size 2899% Cotton , 1% Elastane<br>Machine wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Boyfriend Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
11296068,Roadster Women Navy Blue Solid Bell Sleeves Top,Top,899.0,Navy Blue,Roadster,http://assets.myntassets.com/assets/images/11296068/2020/8/4/c8391b8f-4a19-4209-a86a-afb726d3a5c61596533584609-Roadster-Women-Navy-Blue-Solid-Bell-Sleeves-Top-852159653358-1.jpg,157.0,3.694267515923567,"Navy Blue solid knitted regular top, has a round ribbed neck, and short bell sleevesThe model (height 5'8"") is wearing a size SMaterial: 60% cotton, 40% polyester<br>Machine Wash","{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Nautical', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Bell Sleeves', 'Surface Styling': 'NA', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}"
15520698,Indo Era Women Navy Blue Floral Yoke Design Kurta,Kurta,2599.0,Navy Blue,Indo Era,http://assets.myntassets.com/assets/images/15520698/2021/10/6/addad522-eb27-4f11-9420-ec60366f343e1633500591488-Indo-Era-Women-Navy-Blue-Floral-Yoke-Design-Kurta-9211633500-1.jpg,100.0,4.28,"<ul> <li> Colour: navy blue </li> <li> Floral yoke design </li> <li> Round neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with regular style </li> <li> Calf length with straight hem </li> <li> Machine weave regular cotton </li> </ul>Cotton <br> Dry clean<br> The model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Indigo', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern': 'Yoke Design', 'Print or Pattern Type': 'Floral', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
15088286,Roadster Women Lavender & White T-shirt with Skirt,"T-shirt, Skirt",2699.0,Lavender,Roadster,http://assets.myntassets.com/assets/images/15088286/2021/10/27/f0e2ec5a-d2ba-4f4d-8ca8-6155904b71fe1635316349232-Roadster-Women-Clothing-Set-1341635316348732-1.jpg,34.0,4.470588235294118,"This co-ords consists of T-shirt and Skirt<br>Lavender and white solid T-shirt ,has a hooded, long sleeves<br>Lavender and white solid skirt ,has a drawstring closureTop fabric: Pure Cotton <br> Bottom fabric: Pure Cotton <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Colourblocked', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Hood', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Sleeve Length': 'Long Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Pattern': 'Colourblocked', 'Top Type': 'T-shirt', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}"
14096934,NEUDIS Women Mustard Yellow Self Design Pencil Knee Length Skirt,Skirt,1099.0,Mustard,NEUDIS,http://assets.myntassets.com/assets/images/productimage/2021/4/15/aecc37c6-dc5f-4aa6-b896-63c66518fdaa1618486454450-1.jpg,19.0,4.105263157894737,"Mustard yellow self-design high-rise regular-fit knee length pencil skirt has an elasticated waistband with a slip on closure, straight hem and back slit<br><p>Polyester and Lycra<br>Machine-wash cold<br>Warm iron<br>Do not bleach</p><p>Regular-fit<br>The model (height 5'8"") is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'care@dhroahr.com', 'Fabric': 'Polyester', 'Fabric Type': 'Velvet', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Self Design', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}"
18385476,Berrylush Women Black & Red Cherry Print Front Slit Mini Skirt,Mini Skirt,1499.0,Black,Berrylush,http://assets.myntassets.com/assets/images/18385476/2022/5/30/41eb0a54-12bc-4818-a33c-88dc36d45aad1653887684469-Berrylush-Women-Black-Cherry-Print-Front-Slit-Mini-Skirt-890-1.jpg,14.0,4.285714285714286,"Black &amp; red cherry printed mini skirt, has front slit, zip closure<br>Size worn by the model: 28<br>Waist: 30""<br>Hips: 37.5""<br>Height: 5'8""<br>Polyester<br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'Conversational Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Graphic', 'Slit Detail': 'Front Slit', 'Sub Trend': 'Conversational Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Straight', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
16235888,Anouk Women Red & Orange Checked Sleeveless Peplum Crop Top,"Crop Top, Peplum Top",1199.0,Red,Anouk,http://assets.myntassets.com/assets/images/16235888/2022/2/11/226cd2e3-49b7-404e-a4a2-d0a96615b5251644579617682-Anouk-Women-Tops-391644579617274-5.jpg,86.0,4.430232558139535,"<ul> <li> Red and orange crop peplum top </li> <li> Checked </li> <li> Shoulder straps,  sleeveless,  shoulder straps sleeves </li> <li> Gathered or pleated detail </li> <li> Knitted cotton </li> </ul>100% Cotton<br>Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Pure Cotton', 'Fabric Type': 'Cotton', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Shoulder Straps', 'Occasion': 'Casual', 'Pattern': 'Checked', 'Print or Pattern Type': 'Checked', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'Shoulder Straps', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Peplum', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}"
15474596,High Star Women Blue Bootcut High-Rise Light Fade Jeans,Jeans,2299.0,Blue,High Star,http://assets.myntassets.com/assets/images/15474596/2021/9/16/b5925c6a-5c5c-4072-884d-807121b8459b1631774010198HighStarWomenBlueBootcutHigh-RiseLightFadeJeans1.jpg,14.0,4.357142857142857,"<ul><li>Light shade, light fade blue jeans</li><li>Bootcut, high-rise</li><li>Clean look</li><li>Stretchable</li><li>With side stripe</li><li>2 pocket</li><li>Length: regular</li></ul><br>Fit: Bootcut<br>Stretchable<br>The model (height 5'8) is wearing a size 28Cotton , Polyester <br> Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'mr.rohit mirchandani mobno7208331311', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'Light Fade', 'Features': 'Side Stripes', 'Fit': 'Bootcut', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'Cat Scratches', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
17022590,MANGO Women Charcoal Grey Solid Wide Leg Trousers,Trousers,3590.0,Charcoal,MANGO,http://assets.myntassets.com/assets/images/17022590/2022/2/21/2a81c3cf-6a41-43b6-9488-e3688ade3d1b1645416203927MANGOWomenWhiteGoldenPureCottonBrandLogoPrintT-shirtTrousers1.jpg,5.0,4.6,"<ul><li>Charcoal grey woven trousers</li><li>Regular fit</li><li>Mid-rise</li><li>Length: regular</li><li>Pattern: solid</li><li>Flat-front, with no pleats design</li><li>Feature: plain</li><li>2 pockets</li></ul>86% polyester, 12% viscose, and 2% elastane<br>Machine-washFit: Regular Fit<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Follow the fabric care label. Warm machine wash is recommended.\r\nCan be tumble dried in a cool setting.\r\nPrevent static build-up by drying while damp. \r\nUse low heat to iron.', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric 2': 'Viscose Rayon', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
13792392,U&F Women Mustard Yellow Solid Accordion Pleated Maxi Flared Skirt,Maxi Flared Skirt,1699.0,Mustard,U&F,http://assets.myntassets.com/assets/images/13792392/2021/4/5/775f80c2-f84b-442c-b900-1e079ac5f0ce1617597000822-UF-Women-Skirts-1071617597000131-1.jpg,16.0,4.1875,"Mustard Yellow solid accordian pleats woven maxi flared skirt, has an elasticated waistband, flared hemThe model (height 5'8'') is wearing a size 28Polyester<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'Accordion Pleats', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}"
10891180,Tokyo Talkies Women Grey Solid A-Line Midi Skirt,Skirt,3299.0,Grey,Tokyo Talkies,http://assets.myntassets.com/assets/images/productimage/2019/10/29/f0a64c3d-1f5b-4a9a-9888-df94f05817031572372961589-1.jpg,13.0,3.769230769230769,"Grey solid midi A-line skirt, has a waistband with a belt, flared hem<p>90% Polyester 10% Viscose-Rayon<br>Machine-Wash</p><p>Regular Fit<br>The model (height 5'8"") is wearing a size 28</p>","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'Tie-Ups', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}"
16871782,Sangria Women Blue Ethnic Motifs Printed Pure Cotton Kurta with Trousers,"Kurta, Trousers",1799.0,Blue,Sangria,http://assets.myntassets.com/assets/images/16871782/2022/5/23/26646c68-c8e3-440b-8de2-fea2606083231653292045683-Sangria-Women-Kurta-Sets-7251653292044952-1.jpg,30.0,4.3,"Blue printed Kurta with Trousers <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  short regular sleeves </li> <li> Calf length with straight hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>Top fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Machine wash<br>Size worn by the model: S<br>Chest: 32""<br>Waist: 28""<br>Hips: 33""<br>Height: 5'7""<br>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
12800738,Berrylush Peach-Coloured Flared Maxi Skirt,Maxi Skirt,1599.0,Peach,Berrylush,http://assets.myntassets.com/assets/images/productimage/2020/10/20/c6dc8583-0541-4850-8f55-1d5ba00d57ec1603154922535-1.jpg,281.0,4.355871886120997,"Peach-coloured solid flared maxi skirt, has a waistband with zip closure, attached fabric belt and flared hemline<p>The model (height 5'8"") is wearing a size S</p><p>100% Polyester<br>Machine-Wash</p>","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Party', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'Frills Bows and Ruffles', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash'}"
15886890,HERE&NOW Women Beige & Orange Ethnic Motifs Printed Pure Cotton Empire Kurti,Kurti,999.0,Beige,HERE&NOW,http://assets.myntassets.com/assets/images/15886890/2021/11/30/3924174a-99c9-48d8-9859-74cc916df8b91638256203391-HERENOW-Women-Kurtis-1641638256202844-1.jpg,196.0,4.372448979591836,"<ul><li>beige&nbsp;and orange a-line kurti</li><li>Ethnic motifs printed</li><li>Mandarin collar, short, roll-up sleeves</li><li>Machine weave regular pure cotton</li></ul>100% Cotton<br>machine washThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Wash in cold water to avoid shrinkage<br>\r\nLine-dry in shade to avoid yellowing<br>\r\nFor whites, wash with non-chlorine bleach on a hot water setting<br>\r\nIron when slightly damp', 'Design Styling': 'Empire', 'Fabric': 'Pure Cotton', 'Hemline': 'Flared', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'A-Line', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'NA', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
14884574,Anouk Women Purple Printed Regular Pure Cotton Kurta with Palazzos,"Kurta, Palazzos",2299.0,Purple,Anouk,http://assets.myntassets.com/assets/images/14884574/2021/10/21/21e4747d-9a1d-4472-a7e8-d958b9740f841634809119514-Anouk-Women-Kurta-Sets-4291634809118751-1.jpg,251.0,3.665338645418327,"Purple printed Kurta with Palazzos <br> <br> <b> Kurta design:  </b> <ul> <li> Geometric printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Keyhole neck,  three-quarter regular sleeves </li> <li> Knee length with straight hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Palazzos design:  </b> <ul> <li> Solid Palazzos </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>100% polyester<br>Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Geometric', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Foil', 'Top Design Styling': 'Regular', 'Top Fabric': 'Polyester', 'Top Hemline': 'Straight', 'Top Length': 'Knee Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
10452508,Biba Women Off-White & Charcoal Grey Embroidered Tunic with Dhoti Pants,"Tunic, Dhoti Pants",3599.0,Off White,Biba,http://assets.myntassets.com/assets/images/10452508/2019/9/10/ce6fbfbc-15ca-4c21-921d-ee1130f408461568098999379-Biba-Women-Dresses-9511568098997373-1.jpg,49.0,4.428571428571429,"This clothing set consists of tunic and dhoti pants<br>Off-White and charcoal grey embroidered tunic, has a mandarin collar, three-quarter sleeves<br>Off-White and charcoal grey checked dhoti pants, has a drawstring closureTop fabric: Pure Cotton<br>Bottom fabric: Pure Cotton<br>Hand-washThe model (height 5'8"") is wearing a size S","{'Add-Ons': 'NA', 'Better Cotton Initiative': 'Regular', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Checked', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Pattern': 'Solid', 'Top Type': 'Top', 'Trends': 'NA', 'Wash Care': 'Machine Wash', 'Wedding': 'Guests & Gifting'}"
13619506,Kvsfab Women Attractive Peach Georgette Sequins Embroidered Party Wear Gown,Gown,8329.0,Peach,Kvsfab,http://assets.myntassets.com/assets/images/13619506/2022/5/2/c35b79d8-37dc-4757-a457-3435aa485d661651467256104-Kvsfab-Women-Peach-Coloured--White-Embroidered-Sequins-Tiere-1.jpg,204.0,4.299019607843137,"A stylish piece, this kurta brings together traditional style and a modern look. Crafted with a delightful flared hemline and an alluring three-quarter regular sleeves, it will lend a traditional look.&nbsp;<ul><li>Attractive peach tone</li><li>Three-quarter regular sleeves</li><li>Flared hemline</li><li>Calf length</li><li>Georgette, dry clean</li></ul><b>Trend Alert</b><br>With gathered volumes, tiers, pleats, bias drapes, and swaying silhouettes, the swirling volumes trend is a mix of whimsical and playful femininity. It plays with beautiful prints and patterns, such as floral, pastel colour-blocking, embroidered, Nu Noheme, floral all-over print, ombre, rich gold foil print, porcelain blooms, and so on.georgette blend<br>Dry-cleanThe model (height 5'8) is wearing a size S","{'About the Brand': 'kvsfab :- designs, manufactures, and ships clothing for fashion and daily wear. kvsfab to be the best in  design, and manufacturing to maintain our quality and provide value to the customer.', 'Body Shape ID': '333', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Pastel', 'Design Styling': 'Layered', 'Fabric': 'Georgette', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Sequins', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Anarkali', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Style Tip': 'A contrast-colour churidar, wedges, and a black tote', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA', 'Where-to-wear': 'Add class to your neat office avatar'}"
13474542,Vishudh Women Green & White Striped Straight Cropped Palazzo,Palazzo,1099.0,Green,Vishudh,http://assets.myntassets.com/assets/images/productimage/2021/1/19/bc9e955c-c7bc-483e-8bf6-5bc48771a0d51611051959766-1.jpg,28.0,4.428571428571429,"A pair of green and white striped straight leg cropped palazzos, has an elasticated waistband with a slip-on closure<p></p><p>Cotton<br>Machine wash</p><p>Regular Fit<br>The model (height 5'8"") is wearing a size S</p>","{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fit': 'Straight', 'Length': 'Cropped', 'Number of Pockets': 'NA', 'Occasion': 'Western', 'Pattern': 'Striped', 'Print or Pattern Type': 'Striped', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
